"Breast_MB","Breast_TCGA and Breast_MB","Breast_TCGA","Lung","Thyroid","Lung and Breast_TCGA and Breast_MB","Lung and Breast_MB","Lung and Breast_TCGA","Thyroid and Breast_TCGA","Thyroid and Breast_MB","Thyroid and Breast_TCGA and Breast_MB","Prostate","Kidney","Thyroid and Lung","Kidney and Breast_TCGA and Breast_MB","Prostate and Breast_MB","Thyroid and Lung and Breast_MB","Prostate and Breast_TCGA and Breast_MB","Kidney and Thyroid and Breast_TCGA and Breast_MB","Kidney and Thyroid and Breast_TCGA","Lung and Thyroid and Breast_TCGA and Breast_MB","Prostate and Lung","Prostate and Breast_TCGA","Lung and Thyroid and Breast_TCGA","Kidney and Breast_MB","Lung and Prostate and Breast_TCGA and Breast_MB"
"SEPT5","TUBG2","","","","","","","","","","","","","","","","","","","","","","","",""
"SERGEF","TUSC2","","","","","","","","","","","","","","","","","","","","","","","",""
"SERINC3","TUSC3","","","","","","","","","","","","","","","","","","","","","","","",""
"SERP1","TXNRD2","","","","","","","","","","","","","","","","","","","","","","","",""
"SERPINA6","TYMS","","","","","","","","","","","","","","","","","","","","","","","",""
"SERPINF1","UBASH3B","","","","","","","","","","","","","","","","","","","","","","","",""
"SERTAD3","UBD","","","","","","","","","","","","","","","","","","","","","","","",""
"SERTAD4","UBE2E2","","","","","","","","","","","","","","","","","","","","","","","",""
"SETBP1","UBE2E3","","","","","","","","","","","","","","","","","","","","","","","",""
"SEZ6L2","UBXN6","","","","","","","","","","","","","","","","","","","","","","","",""
"SF3B6","UCHL1","","","","","","","","","","","","","","","","","","","","","","","",""
"SFN","UCK2","","","","","","","","","","","","","","","","","","","","","","","",""
"SFRP4","UGT8","","","","","","","","","","","","","","","","","","","","","","","",""
"SFT2D1","UNC13B","","","","","","","","","","","","","","","","","","","","","","","",""
"SFXN2","UNC13D","","","","","","","","","","","","","","","","","","","","","","","",""
"SFXN5","UNC5A","","","","","","","","","","","","","","","","","","","","","","","",""
"SGK223","UNKL","","","","","","","","","","","","","","","","","","","","","","","",""
"SGK3","UPF3B","","","","","","","","","","","","","","","","","","","","","","","",""
"SGSH","UQCRH","","","","","","","","","","","","","","","","","","","","","","","",""
"SGSM2","UQCRHL","","","","","","","","","","","","","","","","","","","","","","","",""
"SH3BGRL3","UQCRQ","","","","","","","","","","","","","","","","","","","","","","","",""
"SH3GLB1","USB1","","","","","","","","","","","","","","","","","","","","","","","",""
"SH3GLB2","USP1","","","","","","","","","","","","","","","","","","","","","","","",""
"SH3RF1","USP6NL","","","","","","","","","","","","","","","","","","","","","","","",""
"SHFM1","UST","","","","","","","","","","","","","","","","","","","","","","","",""
"SHMT2","UTP11L","","","","","","","","","","","","","","","","","","","","","","","",""
"SHPK","UTP4","","","","","","","","","","","","","","","","","","","","","","","",""
"SHROOM3","UVSSA","","","","","","","","","","","","","","","","","","","","","","","",""
"SIAH2","VAMP2","","","","","","","","","","","","","","","","","","","","","","","",""
"SIDT1","VASH2","","","","","","","","","","","","","","","","","","","","","","","",""
"SIGIRR","VCAM1","","","","","","","","","","","","","","","","","","","","","","","",""
"SIGMAR1","VCAN","","","","","","","","","","","","","","","","","","","","","","","",""
"SIRPA","VGLL1","","","","","","","","","","","","","","","","","","","","","","","",""
"SIX1","VIPR1","","","","","","","","","","","","","","","","","","","","","","","",""
"SIX4","VIPR2","","","","","","","","","","","","","","","","","","","","","","","",""
"SKAP1","VSNL1","","","","","","","","","","","","","","","","","","","","","","","",""
"SKAP2","VWDE","","","","","","","","","","","","","","","","","","","","","","","",""
"SLAMF8","WASF3","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC16A10","WBP5","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC16A6","WDR12","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC1A4","WDR43","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC25A12","WFS1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC25A13","WIPF1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC25A20","WLS","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC25A23","WNT2","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC25A37","WNT5B","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC25A5","WNT7B","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC26A3","WWOX","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC29A1","WWP1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC29A3","WWTR1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC29A4","XBP1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC2A10","YBX1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC2A3","YBX3","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC2A6","YBX3P1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC30A5","YEATS2","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC35E3","YES1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC39A6","YOD1","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC41A2","YWHAQ","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC43A2","ZAP70","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC48A1","ZCCHC11","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC4A11","ZFP36L2","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC4A7","ZFP37","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC4A8","ZFP82","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC7A1","ZG16B","","","","","","","","","","","","","","","","","","","","","","","",""
"SLC9A3R1","ZIC2","","","","","","","","","","","","","","","","","","","","","","","",""
"SLITRK6","ZMYND10","","","","","","","","","","","","","","","","","","","","","","","",""
"SLPI","ZNF146","","","","","","","","","","","","","","","","","","","","","","","",""
"SLURP1","ZNF22","","","","","","","","","","","","","","","","","","","","","","","",""
"SLX4","ZNF285","","","","","","","","","","","","","","","","","","","","","","","",""
"SLX4IP","ZNF334","","","","","","","","","","","","","","","","","","","","","","","",""
"SMAD3","ZNF385A","","","","","","","","","","","","","","","","","","","","","","","",""
"SMARCC2","ZNF395","","","","","","","","","","","","","","","","","","","","","","","",""
"SMARCE1","ZNF462","","","","","","","","","","","","","","","","","","","","","","","",""
"SMC4","ZNF467","","","","","","","","","","","","","","","","","","","","","","","",""
"SMCO4","ZNF521","","","","","","","","","","","","","","","","","","","","","","","",""
"SMIM11A","ZNF532","","","","","","","","","","","","","","","","","","","","","","","",""
"SMOC1","ZNF552","","","","","","","","","","","","","","","","","","","","","","","",""
"SMS","ZNF683","","","","","","","","","","","","","","","","","","","","","","","",""
"SNAP29","ZNF688","","","","","","","","","","","","","","","","","","","","","","","",""
"SNAPC2","ZSWIM4","","","","","","","","","","","","","","","","","","","","","","","",""
"SNHG11","ZYX","","","","","","","","","","","","","","","","","","","","","","","",""
"SNHG5","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNORA25","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNORD46","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNORD68","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNRNP25","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNRPB2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNRPG","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNRPN","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNURF","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNX29","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNX29P2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNX3","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNX5","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOCS1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOD2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOGA1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SORD","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOX13","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOX15","","","","","","","","","","","","","","","","","","","","","","","","",""
"SP140","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPAG6","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPATA20","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPG11","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPHK2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPINK4","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPIRE2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPOCK1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPRED2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRFBP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRGAP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRGAP3","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRGN","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRI","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRPK2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRPX2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRRM2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRSF5","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRSF6","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSBP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSBP2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSBP4","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSFA2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSH3","","","","","","","","","","","","","","","","","","","","","","","","",""
"ST14","","","","","","","","","","","","","","","","","","","","","","","","",""
"ST6GALNAC2","","","","","","","","","","","","","","","","","","","","","","","","",""
"STARD10","","","","","","","","","","","","","","","","","","","","","","","","",""
"STARD13","","","","","","","","","","","","","","","","","","","","","","","","",""
"STARD3","","","","","","","","","","","","","","","","","","","","","","","","",""
"STAT1","","","","","","","","","","","","","","","","","","","","","","","","",""
"STAU2","","","","","","","","","","","","","","","","","","","","","","","","",""
"STC1","","","","","","","","","","","","","","","","","","","","","","","","",""
"STC2","","","","","","","","","","","","","","","","","","","","","","","","",""
"STEAP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"STEAP1B","","","","","","","","","","","","","","","","","","","","","","","","",""
"STEAP2","","","","","","","","","","","","","","","","","","","","","","","","",""
"STK36","","","","","","","","","","","","","","","","","","","","","","","","",""
"STOML2","","","","","","","","","","","","","","","","","","","","","","","","",""
"STT3A","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUB1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUCLG2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUMF1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUN2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUOX","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUSD2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUSD3","","","","","","","","","","","","","","","","","","","","","","","","",""
"SUSD4","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWSAP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYBU","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYN1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYNC","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYNCRIP","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYNDIG1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYNE4","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYNJ2","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYT1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYT13","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYT4","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYT7","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYTL1","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYTL4","","","","","","","","","","","","","","","","","","","","","","","","",""
"TACC2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TALDO1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TANK","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAOK1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TARS","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAX1BP3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBC1D10C","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBC1D9B","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBL3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBX3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCEA2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCEAL2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TECR","","","","","","","","","","","","","","","","","","","","","","","","",""
"TELO2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TEX14","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFCP2L1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFF1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFF3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TFRC","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGFBI","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGM2","","","","","","","","","","","","","","","","","","","","","","","","",""
"THNSL2","","","","","","","","","","","","","","","","","","","","","","","","",""
"THOC5","","","","","","","","","","","","","","","","","","","","","","","","",""
"THYN1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TKFC","","","","","","","","","","","","","","","","","","","","","","","","",""
"TKT","","","","","","","","","","","","","","","","","","","","","","","","",""
"TLE1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TLE2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TLE3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TM4SF1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TM4SF18","","","","","","","","","","","","","","","","","","","","","","","","",""
"TM7SF2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMED4","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM101","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM106B","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM115","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM123","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM125","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM139","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM140","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM170A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM176A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM183A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM192","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM241","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM258","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM30B","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM38B","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM45A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM47","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM5","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM59","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM62","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM80","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMEM99","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMPRSS2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMSB15A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMUB2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNFRSF12A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNFRSF21","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNFRSF25","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNFRSF4","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNFSF12","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNK2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNNI2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNNT1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNRC6A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOB1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOMM5","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOP3A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOX2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TOX3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPD52","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPI1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPI1P2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPRG1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPSAB1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRAF5","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRAK1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRAM2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRAPPC13","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRAPPC6A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRAPPC9","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIM23","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIM3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIM4","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIM41","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIM45","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIM52","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIM8","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRIP6","","","","","","","","","","","","","","","","","","","","","","","","",""
"TROVE2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRPV6","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSC2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSC22D3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSG101","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSKU","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSNAX","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSPAN1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSPAN3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSPAN32","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSPAN33","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSPAN6","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSPO","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSPY26P","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSPYL2","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTC17","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTC25","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTC3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTC37","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTC39C","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTLL3","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUBA1C","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUBA3C","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUBA3D","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUBA3E","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUBA4A","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUBB2B","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUBG1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TULP4","","","","","","","","","","","","","","","","","","","","","","","","",""
"TWIST1","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXN","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXNDC5","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBA7","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBE3A","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBL3","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBQLN1","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBQLN4","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBXN11","","","","","","","","","","","","","","","","","","","","","","","","",""
"UCHL3","","","","","","","","","","","","","","","","","","","","","","","","",""
"UCHL5","","","","","","","","","","","","","","","","","","","","","","","","",""
"UCN","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGCG","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGP2","","","","","","","","","","","","","","","","","","","","","","","","",""
"UHMK1","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNC5B","","","","","","","","","","","","","","","","","","","","","","","","",""
"UNG","","","","","","","","","","","","","","","","","","","","","","","","",""
"UPF2","","","","","","","","","","","","","","","","","","","","","","","","",""
"UPP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQCRB","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQCRBP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQCRC1","","","","","","","","","","","","","","","","","","","","","","","","",""
"USP14","","","","","","","","","","","","","","","","","","","","","","","","",""
"USP7","","","","","","","","","","","","","","","","","","","","","","","","",""
"VAMP5","","","","","","","","","","","","","","","","","","","","","","","","",""
"VASN","","","","","","","","","","","","","","","","","","","","","","","","",""
"VAV3","","","","","","","","","","","","","","","","","","","","","","","","",""
"VCL","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEZF1","","","","","","","","","","","","","","","","","","","","","","","","",""
"VLDLR","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPREB3","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPS13B","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPS28","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPS35","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPS37C","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPS37D","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPS52","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRK1","","","","","","","","","","","","","","","","","","","","","","","","",""
"VRK3","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTCN1","","","","","","","","","","","","","","","","","","","","","","","","",""
"WARS","","","","","","","","","","","","","","","","","","","","","","","","",""
"WAS","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBP1L","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBSCR27","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR19","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR24","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR27","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR33","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR4","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR54","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR6","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR60","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR73","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR75","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR90","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR91","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDR97","","","","","","","","","","","","","","","","","","","","","","","","",""
"WHSC1L1","","","","","","","","","","","","","","","","","","","","","","","","",""
"WIF1","","","","","","","","","","","","","","","","","","","","","","","","",""
"WNK4","","","","","","","","","","","","","","","","","","","","","","","","",""
"WNT3","","","","","","","","","","","","","","","","","","","","","","","","",""
"XAB2","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPC","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPNPEP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRCC6","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAF2","","","","","","","","","","","","","","","","","","","","","","","","",""
"YAP1","","","","","","","","","","","","","","","","","","","","","","","","",""
"YIPF4","","","","","","","","","","","","","","","","","","","","","","","","",""
"YIPF6","","","","","","","","","","","","","","","","","","","","","","","","",""
"YME1L1","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPEL3","","","","","","","","","","","","","","","","","","","","","","","","",""
"YTHDC2","","","","","","","","","","","","","","","","","","","","","","","","",""
"YWHAZ","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZADH2","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZBTB4","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZBTB40","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZC2HC1A","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZCRB1","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDHHC1","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDHHC11","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFHX3","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFP36","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFYVE19","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZKSCAN1","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMIZ1","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMYND12","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMYND8","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF148","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF160","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF213","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF239","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF263","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF264","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF277","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF281","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF30","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF385B","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF385D","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF417","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF446","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF500","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF540","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF541","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF573","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF580","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF587","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF615","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF700","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF827","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZNF83","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZPR1","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZSCAN32","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZW10","","","","","","","","","","","","","","","","","","","","","","","","",""
